@timestamp,node_description,node_name,error_code,error_message,error_color,requires_ui
2025-05-05T08:07:05.794-05:00,17 - STL/1,17_1_STL,3812,Analyzer Busy,Red,Analyzer Error
2025-05-05T08:07:11.264-05:00,17 - STL/1,17_1_STL,3832,Consumable Expired,Red,Analyzer Error
2025-05-05T08:07:12.357-05:00,17 - STL/1,17_1_STL,3812,Analyzer Busy,Red,Analyzer Error
2025-05-05T08:07:13.459-05:00,17 - STL/1,17_1_STL,3832,Consumable Expired,Red,Analyzer Error
2025-05-05T08:07:27.697-05:00,17 - STL/1,17_1_STL,3812,Analyzer Busy,Red,Analyzer Error
2025-05-05T08:07:36.477-05:00,17 - STL/1,17_1_STL,3832,Consumable Expired,Red,Analyzer Error
2025-05-05T08:07:44.132-05:00,17 - STL/1,17_1_STL,3812,Analyzer Busy,Red,Analyzer Error
2025-05-05T08:08:01.670-05:00,17 - STL/1,17_1_STL,3832,Consumable Expired,Red,Analyzer Error
2025-05-05T08:08:06.046-05:00,17 - STL/1,17_1_STL,3812,Analyzer Busy,Red,Analyzer Error
2025-05-05T08:08:22.471-05:00,17 - STL/1,17_1_STL,3832,Consumable Expired,Red,Analyzer Error
2025-05-05T08:08:26.840-05:00,17 - STL/1,17_1_STL,3812,Analyzer Busy,Red,Analyzer Error
2025-05-05T08:08:43.253-05:00,17 - STL/1,17_1_STL,3832,Consumable Expired,Red,Analyzer Error
2025-05-05T08:08:49.830-05:00,17 - STL/1,17_1_STL,3812,Analyzer Busy,Red,Analyzer Error
2025-05-05T08:08:57.504-05:00,17 - STL/1,17_1_STL,3832,Consumable Expired,Red,Analyzer Error
2025-05-05T08:09:09.541-05:00,17 - STL/1,17_1_STL,3812,Analyzer Busy,Red,Analyzer Error
2025-05-05T08:09:18.296-05:00,17 - STL/1,17_1_STL,3832,Consumable Expired,Red,Analyzer Error
2025-05-05T08:09:28.148-05:00,17 - STL/1,17_1_STL,3812,Analyzer Busy,Red,Analyzer Error
2025-05-05T08:13:30.225-05:00,17 - STL/1,17_1_STL,3832,Consumable Expired,Red,Analyzer Error
2025-05-05T08:13:37.871-05:00,17 - STL/1,17_1_STL,3812,Analyzer Busy,Red,Analyzer Error
2025-05-05T08:14:09.608-05:00,17 - STL/1,17_1_STL,3832,Consumable Expired,Red,Analyzer Error
2025-05-05T08:14:10.710-05:00,17 - STL/1,17_1_STL,3812,Analyzer Busy,Red,Analyzer Error
2025-05-05T08:14:11.803-05:00,17 - STL/1,17_1_STL,3832,Consumable Expired,Red,Analyzer Error
2025-05-05T08:14:18.369-05:00,17 - STL/1,17_1_STL,3812,Analyzer Busy,Red,Analyzer Error
2025-05-05T08:14:19.460-05:00,17 - STL/1,17_1_STL,3832,Consumable Expired,Red,Analyzer Error
2025-05-05T08:14:23.829-05:00,17 - STL/1,17_1_STL,3812,Analyzer Busy,Red,Analyzer Error
2025-05-05T08:14:41.336-05:00,17 - STL/1,17_1_STL,3832,Consumable Expired,Red,Analyzer Error
2025-05-05T08:14:43.529-05:00,17 - STL/1,17_1_STL,3812,Analyzer Busy,Red,Analyzer Error
2025-05-05T08:14:47.942-05:00,163 - UTC/28,163_28_UTC(SLAVE),S0033,CANoE: Timeout receiving answer,Red,Yes
2025-05-05T08:15:01.025-05:00,17 - STL/1,17_1_STL,3832,Consumable Expired,Red,Analyzer Error
2025-05-05T08:15:05.394-05:00,17 - STL/1,17_1_STL,3812,Analyzer Busy,Red,Analyzer Error
2025-05-05T08:15:12.361-05:00,7 - PNM/1,7_1_PNM,S202B,CANoE: Ethernet Communication or CAN Problem,Red,Maintenance
2025-05-05T08:15:12.364-05:00,9 - PNM/2,9_2_PNM,S202B,CANoE: Ethernet Communication or CAN Problem,Red,Maintenance
2025-05-05T08:15:12.368-05:00,25 - PNM/28,25_28_PNM,S202B,CANoE: Ethernet Communication or CAN Problem,Red,Maintenance
2025-05-05T08:15:12.371-05:00,26 - PNM/29,26_29_PNM,S202B,CANoE: Ethernet Communication or CAN Problem,Red,Maintenance
2025-05-05T08:15:12.374-05:00,34 - PNM/3,34_3_PNM,S202B,CANoE: Ethernet Communication or CAN Problem,Red,Maintenance
2025-05-05T08:15:12.377-05:00,35 - PNM/30,35_30_PNM,S202B,CANoE: Ethernet Communication or CAN Problem,Red,Maintenance
2025-05-05T08:15:12.380-05:00,36 - PNM/31,36_31_PNM,S202B,CANoE: Ethernet Communication or CAN Problem,Red,Maintenance
2025-05-05T08:15:12.383-05:00,39 - PNM/4,39_4_PNM,S202B,CANoE: Ethernet Communication or CAN Problem,Red,Maintenance
2025-05-05T08:15:12.389-05:00,41 - PNM/5,41_5_PNM,S202B,CANoE: Ethernet Communication or CAN Problem,Red,Maintenance
2025-05-05T08:15:12.395-05:00,45 - PNM/6,45_6_PNM,S202B,CANoE: Ethernet Communication or CAN Problem,Red,Maintenance
2025-05-05T08:15:12.398-05:00,47 - PNM/7,47_7_PNM,S202B,CANoE: Ethernet Communication or CAN Problem,Red,Maintenance
2025-05-05T08:15:12.401-05:00,48 - PNM/8,48_8_PNM,S202B,CANoE: Ethernet Communication or CAN Problem,Red,Maintenance
2025-05-05T08:15:12.404-05:00,55 - PNM/9,55_9_PNM,S202B,CANoE: Ethernet Communication or CAN Problem,Red,Maintenance
2025-05-05T08:15:12.407-05:00,58 - PNM/10,58_10_PNM,S202B,CANoE: Ethernet Communication or CAN Problem,Red,Maintenance
2025-05-05T08:15:12.410-05:00,62 - PNM/11,62_11_PNM,S202B,CANoE: Ethernet Communication or CAN Problem,Red,Maintenance
2025-05-05T08:15:12.413-05:00,69 - PNM/13,69_13_PNM,S202B,CANoE: Ethernet Communication or CAN Problem,Red,Maintenance
2025-05-05T08:15:12.417-05:00,70 - PNM/14,70_14_PNM,S202B,CANoE: Ethernet Communication or CAN Problem,Red,Maintenance
2025-05-05T08:15:12.420-05:00,51 - IAU/3,51_3_IAU,5CE3,Safety shield open,Red,User Error
2025-05-05T08:15:12.423-05:00,71 - PNM/15,71_15_PNM,S202B,CANoE: Ethernet Communication or CAN Problem,Red,Maintenance
2025-05-05T08:15:12.426-05:00,7 - PNM/1,7_1_PNM,S0032,CANoE: Timeout sending message,Red,Maintenance
2025-05-05T08:15:12.429-05:00,72 - PNM/16,72_16_PNM,S202B,CANoE: Ethernet Communication or CAN Problem,Red,Maintenance
2025-05-05T08:15:12.432-05:00,73 - PNM/17,73_17_PNM,S202B,CANoE: Ethernet Communication or CAN Problem,Red,Maintenance
2025-05-05T08:15:12.435-05:00,75 - PNM/18,75_18_PNM,S202B,CANoE: Ethernet Communication or CAN Problem,Red,Maintenance
2025-05-05T08:15:12.438-05:00,82 - PNM/19,82_19_PNM,S202B,CANoE: Ethernet Communication or CAN Problem,Red,Maintenance
2025-05-05T08:15:12.441-05:00,9 - PNM/2,9_2_PNM,S0032,CANoE: Timeout sending message,Red,Maintenance
2025-05-05T08:15:12.444-05:00,83 - PNM/20,83_20_PNM,S202B,CANoE: Ethernet Communication or CAN Problem,Red,Maintenance
2025-05-05T08:15:12.448-05:00,85 - PNM/21,85_21_PNM,S202B,CANoE: Ethernet Communication or CAN Problem,Red,Maintenance
2025-05-05T08:15:12.451-05:00,86 - PNM/22,86_22_PNM,S202B,CANoE: Ethernet Communication or CAN Problem,Red,Maintenance
2025-05-05T08:15:12.454-05:00,87 - PNM/23,87_23_PNM,S202B,CANoE: Ethernet Communication or CAN Problem,Red,Maintenance
2025-05-05T08:15:12.457-05:00,64 - I1K/2,64_2_I1K,2440,No Ack Received,Red,Analyzer Error
2025-05-05T08:15:12.460-05:00,93 - PNM/24,93_24_PNM,S202B,CANoE: Ethernet Communication or CAN Problem,Red,Maintenance
2025-05-05T08:15:12.463-05:00,94 - PNM/25,94_25_PNM,S202B,CANoE: Ethernet Communication or CAN Problem,Red,Maintenance
2025-05-05T08:15:12.466-05:00,25 - PNM/28,25_28_PNM,S0032,CANoE: Timeout sending message,Red,Maintenance
2025-05-05T08:15:12.469-05:00,26 - PNM/29,26_29_PNM,S0032,CANoE: Timeout sending message,Red,Maintenance
2025-05-05T08:15:12.472-05:00,99 - PNM/26,99_26_PNM,S202B,CANoE: Ethernet Communication or CAN Problem,Red,Maintenance
2025-05-05T08:15:12.475-05:00,34 - PNM/3,34_3_PNM,S0032,CANoE: Timeout sending message,Red,Maintenance
2025-05-05T08:15:12.479-05:00,35 - PNM/30,35_30_PNM,S0032,CANoE: Timeout sending message,Red,Maintenance
2025-05-05T08:15:12.482-05:00,36 - PNM/31,36_31_PNM,S0032,CANoE: Timeout sending message,Red,Maintenance
2025-05-05T08:15:12.484-05:00,39 - PNM/4,39_4_PNM,S0032,CANoE: Timeout sending message,Red,Maintenance
2025-05-05T08:15:12.487-05:00,41 - PNM/5,41_5_PNM,S0032,CANoE: Timeout sending message,Red,Maintenance
2025-05-05T08:15:12.490-05:00,45 - PNM/6,45_6_PNM,S0032,CANoE: Timeout sending message,Red,Maintenance
2025-05-05T08:15:12.494-05:00,47 - PNM/7,47_7_PNM,S0032,CANoE: Timeout sending message,Red,Maintenance
2025-05-05T08:15:12.496-05:00,48 - PNM/8,48_8_PNM,S0032,CANoE: Timeout sending message,Red,Maintenance
2025-05-05T08:15:12.499-05:00,55 - PNM/9,55_9_PNM,S0032,CANoE: Timeout sending message,Red,Maintenance
2025-05-05T08:15:12.502-05:00,58 - PNM/10,58_10_PNM,S0032,CANoE: Timeout sending message,Red,Maintenance
2025-05-05T08:15:12.506-05:00,62 - PNM/11,62_11_PNM,S0032,CANoE: Timeout sending message,Red,Maintenance
2025-05-05T08:15:12.509-05:00,69 - PNM/13,69_13_PNM,S0032,CANoE: Timeout sending message,Red,Maintenance
2025-05-05T08:15:12.512-05:00,70 - PNM/14,70_14_PNM,S0032,CANoE: Timeout sending message,Red,Maintenance
2025-05-05T08:15:12.515-05:00,71 - PNM/15,71_15_PNM,S0032,CANoE: Timeout sending message,Red,Maintenance
2025-05-05T08:15:12.518-05:00,72 - PNM/16,72_16_PNM,S0032,CANoE: Timeout sending message,Red,Maintenance
2025-05-05T08:15:12.521-05:00,73 - PNM/17,73_17_PNM,S0032,CANoE: Timeout sending message,Red,Maintenance
2025-05-05T08:15:12.524-05:00,75 - PNM/18,75_18_PNM,S0032,CANoE: Timeout sending message,Red,Maintenance
2025-05-05T08:15:12.527-05:00,82 - PNM/19,82_19_PNM,S0032,CANoE: Timeout sending message,Red,Maintenance
2025-05-05T08:15:12.530-05:00,83 - PNM/20,83_20_PNM,S0032,CANoE: Timeout sending message,Red,Maintenance
2025-05-05T08:15:12.533-05:00,85 - PNM/21,85_21_PNM,S0032,CANoE: Timeout sending message,Red,Maintenance
2025-05-05T08:15:12.537-05:00,86 - PNM/22,86_22_PNM,S0032,CANoE: Timeout sending message,Red,Maintenance
2025-05-05T08:15:12.540-05:00,87 - PNM/23,87_23_PNM,S0032,CANoE: Timeout sending message,Red,Maintenance
2025-05-05T08:15:12.543-05:00,132 - PNM/27,132_27_PNM,S202B,CANoE: Ethernet Communication or CAN Problem,Red,Maintenance
2025-05-05T08:15:12.547-05:00,93 - PNM/24,93_24_PNM,S0032,CANoE: Timeout sending message,Red,Maintenance
2025-05-05T08:15:12.551-05:00,94 - PNM/25,94_25_PNM,S0032,CANoE: Timeout sending message,Red,Maintenance
2025-05-05T08:15:12.555-05:00,99 - PNM/26,99_26_PNM,S0032,CANoE: Timeout sending message,Red,Maintenance
2025-05-05T08:15:12.565-05:00,132 - PNM/27,132_27_PNM,S0032,CANoE: Timeout sending message,Red,Maintenance
2025-05-05T08:15:13.601-05:00,59 - WBB/5,59_5_WBB,S202B,CANoE: Ethernet Communication or CAN Problem,Red,Maintenance
2025-05-05T08:15:13.605-05:00,59 - WBB/5,59_5_WBB,S0032,CANoE: Timeout sending message,Red,Maintenance
2025-05-05T08:15:13.608-05:00,8 - WBB/1,8_1_WBB,S202B,CANoE: Ethernet Communication or CAN Problem,Red,Maintenance
2025-05-05T08:15:13.612-05:00,11 - WBB/2,11_2_WBB,S202B,CANoE: Ethernet Communication or CAN Problem,Red,Maintenance
2025-05-05T08:15:13.615-05:00,12 - WBB/3,12_3_WBB,S202B,CANoE: Ethernet Communication or CAN Problem,Red,Maintenance
2025-05-05T08:15:13.618-05:00,13 - WBB/4,13_4_WBB,S202B,CANoE: Ethernet Communication or CAN Problem,Red,Maintenance
2025-05-05T08:15:13.622-05:00,8 - WBB/1,8_1_WBB,S0032,CANoE: Timeout sending message,Red,Maintenance
2025-05-05T08:15:13.625-05:00,126 - ALQ/1,126_1_ALQ,S202B,CANoE: Ethernet Communication or CAN Problem,Red,Maintenance
2025-05-05T08:15:13.628-05:00,127 - ALQ/2,127_2_ALQ,S202B,CANoE: Ethernet Communication or CAN Problem,Red,Maintenance
2025-05-05T08:15:13.631-05:00,11 - WBB/2,11_2_WBB,S0032,CANoE: Timeout sending message,Red,Maintenance
2025-05-05T08:15:13.634-05:00,128 - ALQ/3,128_3_ALQ,S202B,CANoE: Ethernet Communication or CAN Problem,Red,Maintenance
2025-05-05T08:15:13.637-05:00,12 - WBB/3,12_3_WBB,S0032,CANoE: Timeout sending message,Red,Maintenance
2025-05-05T08:15:13.640-05:00,129 - ALQ/4,129_4_ALQ,S202B,CANoE: Ethernet Communication or CAN Problem,Red,Maintenance
2025-05-05T08:15:13.644-05:00,13 - WBB/4,13_4_WBB,S0032,CANoE: Timeout sending message,Red,Maintenance
2025-05-05T08:15:13.647-05:00,126 - ALQ/1,126_1_ALQ,S0032,CANoE: Timeout sending message,Red,Maintenance
2025-05-05T08:15:13.650-05:00,127 - ALQ/2,127_2_ALQ,S0032,CANoE: Timeout sending message,Red,Maintenance
2025-05-05T08:15:13.654-05:00,128 - ALQ/3,128_3_ALQ,S0032,CANoE: Timeout sending message,Red,Maintenance
2025-05-05T08:15:13.657-05:00,129 - ALQ/4,129_4_ALQ,S0032,CANoE: Timeout sending message,Red,Maintenance
2025-05-05T08:15:13.660-05:00,92 - WBB/6,92_6_WBB,S202B,CANoE: Ethernet Communication or CAN Problem,Red,Maintenance
2025-05-05T08:15:13.663-05:00,95 - WBB/7,95_7_WBB,S202B,CANoE: Ethernet Communication or CAN Problem,Red,Maintenance
2025-05-05T08:15:13.666-05:00,97 - WBB/8,97_8_WBB,S202B,CANoE: Ethernet Communication or CAN Problem,Red,Maintenance
2025-05-05T08:15:13.670-05:00,98 - WBB/9,98_9_WBB,S202B,CANoE: Ethernet Communication or CAN Problem,Red,Maintenance
2025-05-05T08:15:13.674-05:00,92 - WBB/6,92_6_WBB,S0032,CANoE: Timeout sending message,Red,Maintenance
2025-05-05T08:15:13.678-05:00,95 - WBB/7,95_7_WBB,S0032,CANoE: Timeout sending message,Red,Maintenance
2025-05-05T08:15:13.681-05:00,97 - WBB/8,97_8_WBB,S0032,CANoE: Timeout sending message,Red,Maintenance
2025-05-05T08:15:13.684-05:00,98 - WBB/9,98_9_WBB,S0032,CANoE: Timeout sending message,Red,Maintenance
2025-05-05T08:15:13.698-05:00,24 - UNS/1,24_1_UNS,S202B,CANoE: Ethernet Communication or CAN Problem,Red,Maintenance
2025-05-05T08:15:23.711-05:00,60 - IOM/9,60_9_MIOM,S202B,CANoE: Ethernet Communication or CAN Problem,Red,Maintenance
2025-05-05T08:15:23.714-05:00,24 - UNS/1,24_1_UNS,S0032,CANoE: Timeout sending message,Red,Maintenance
2025-05-05T08:15:23.718-05:00,60 - IOM/9,60_9_MIOM,S0032,CANoE: Timeout sending message,Red,Maintenance
2025-05-05T08:15:23.723-05:00,5 - IOM/5,5_5_MIOM,S202B,CANoE: Ethernet Communication or CAN Problem,Red,Maintenance
2025-05-05T08:15:23.726-05:00,2 - IOM/2,2_2_MIOM,S202B,CANoE: Ethernet Communication or CAN Problem,Red,Maintenance
2025-05-05T08:15:23.729-05:00,5 - IOM/5,5_5_MIOM,S0032,CANoE: Timeout sending message,Red,Maintenance
2025-05-05T08:15:23.734-05:00,2 - IOM/2,2_2_MIOM,S0032,CANoE: Timeout sending message,Red,Maintenance
2025-05-05T08:15:23.742-05:00,57 - IOM/8,57_8_MIOM,S202B,CANoE: Ethernet Communication or CAN Problem,Red,Maintenance
2025-05-05T08:15:23.746-05:00,1 - IOM/1,1_1_MIOM,S202B,CANoE: Ethernet Communication or CAN Problem,Red,Maintenance
2025-05-05T08:15:23.763-05:00,23 - IOM/6,23_6_MIOM,S202B,CANoE: Ethernet Communication or CAN Problem,Red,Maintenance
2025-05-05T08:15:23.773-05:00,4 - IOM/4,4_4_MIOM,S202B,CANoE: Ethernet Communication or CAN Problem,Red,Maintenance
2025-05-05T08:15:23.776-05:00,3 - IOM/3,3_3_MIOM,S202B,CANoE: Ethernet Communication or CAN Problem,Red,Maintenance
2025-05-05T08:15:23.779-05:00,56 - IOM/7,56_7_MIOM,S202B,CANoE: Ethernet Communication or CAN Problem,Red,Maintenance
2025-05-05T08:15:23.899-05:00,117 - SIM/5,117_5_SIM,S202B,CANoE: Ethernet Communication or CAN Problem,Red,Maintenance
2025-05-05T08:15:23.902-05:00,112 - SIM/1,112_1_SIM,S202B,CANoE: Ethernet Communication or CAN Problem,Red,Maintenance
2025-05-05T08:15:23.905-05:00,113 - SIM/2,113_2_SIM,S202B,CANoE: Ethernet Communication or CAN Problem,Red,Maintenance
2025-05-05T08:15:23.908-05:00,114 - SIM/3,114_3_SIM,S202B,CANoE: Ethernet Communication or CAN Problem,Red,Maintenance
2025-05-05T08:15:23.911-05:00,115 - SIM/4,115_4_SIM,S202B,CANoE: Ethernet Communication or CAN Problem,Red,Maintenance
2025-05-05T08:47:46.943-05:00,92 - WBB/6,92_6_WBB,M069C,Initialization Error,Red,No
2025-05-05T08:47:47.003-05:00,84 - HVS/2,84_2_HVS2,M11A4,HVS Module - Check required,Red,Maintenance
2025-05-05T08:47:47.007-05:00,81 - HVS/1,81_1_HVS2,M11A4,HVS Module - Check required,Red,Maintenance
2025-05-05T08:47:47.101-05:00,15 - XN9/1,15_1_XN9,523F,Pressure is low,Red,Yes
2025-05-05T08:47:47.106-05:00,17 - STL/1,17_1_STL,3812,Analyzer Busy,Red,Analyzer Error
2025-05-05T08:47:47.200-05:00,29 - CS5/1,29_1_CS5,0A56,Waiting for Analyzer Operational Status,Red,Analyzer Error
2025-05-05T08:47:47.309-05:00,32 - LXL/2,32_2_LXL,3633,Analyzer Not Available,Red,Analyzer Error
2025-05-05T08:47:47.374-05:00,40 - ATS/3,40_3_ATS,803C,Generic Notification Timeout Expired,Red,Yes
2025-05-05T08:47:47.404-05:00,42 - ATS/2,42_2_ATS,803C,Generic Notification Timeout Expired,Red,Yes
2025-05-05T08:47:47.436-05:00,43 - ATS/1,43_1_ATS,803C,Generic Notification Timeout Expired,Red,Yes
2025-05-05T08:47:47.574-05:00,17 - STL/1,17_1_STL,38B5,Analyzer Not Ready During Initialization,Red,Analyzer Error
2025-05-05T08:47:49.028-05:00,42 - ATS/2,42_2_ATS,8462,Interface Module Is Waiting For Onboard Sample Notification Acknowledge,Red,Analyzer Error
2025-05-05T08:47:49.068-05:00,43 - ATS/1,43_1_ATS,8462,Interface Module Is Waiting For Onboard Sample Notification Acknowledge,Red,Analyzer Error
2025-05-05T08:47:49.217-05:00,52 - IAU/4,52_4_IAU,5C0F,Initialization in progress,Red,No
2025-05-05T08:47:55.725-05:00,64 - I1K/2,64_2_I1K,2440,No Ack Received,Red,Analyzer Error
2025-05-05T08:48:00.586-05:00,15 - XN9/1,15_1_XN9,S0039,CANoE: SDO Transfer - Abort Received,Red,Yes
2025-05-05T08:48:00.683-05:00,51 - IAU/3,51_3_IAU,S0039,CANoE: SDO Transfer - Abort Received,Red,Yes
2025-05-05T08:48:00.688-05:00,52 - IAU/4,52_4_IAU,S0039,CANoE: SDO Transfer - Abort Received,Red,Yes
2025-05-05T08:48:00.702-05:00,50 - IAU/2,50_2_IAU,S0039,CANoE: SDO Transfer - Abort Received,Red,Yes
2025-05-05T08:48:00.704-05:00,53 - IAU/5,53_5_IAU,S0039,CANoE: SDO Transfer - Abort Received,Red,Yes
2025-05-05T08:48:00.775-05:00,49 - IAU/1,49_1_IAU,89B2,Robot Move Error - Axis Z,Red,Yes
2025-05-05T08:48:00.783-05:00,51 - IAU/3,51_3_IAU,89B2,Robot Move Error - Axis Z,Red,Yes
2025-05-05T08:48:00.791-05:00,52 - IAU/4,52_4_IAU,89B2,Robot Move Error - Axis Z,Red,Yes
2025-05-05T08:48:00.807-05:00,50 - IAU/2,50_2_IAU,89B2,Robot Move Error - Axis Z,Red,Yes
2025-05-05T08:48:00.815-05:00,53 - IAU/5,53_5_IAU,89B2,Robot Move Error - Axis Z,Red,Yes
2025-05-05T08:48:02.357-05:00,40 - ATS/3,40_3_ATS,S0039,CANoE: SDO Transfer - Abort Received,Red,Yes
2025-05-05T08:48:03.078-05:00,43 - ATS/1,43_1_ATS,S0039,CANoE: SDO Transfer - Abort Received,Red,Yes
2025-05-05T08:48:03.369-05:00,42 - ATS/2,42_2_ATS,S0039,CANoE: SDO Transfer - Abort Received,Red,Yes
2025-05-05T08:48:14.847-05:00,163 - UTC/28,163_28_UTC(SLAVE),S0066,Diagnostic Macro Not Found,Red,No
2025-05-05T08:48:14.852-05:00,164 - UTC/29,164_29_UTC(MASTER),S0066,Diagnostic Macro Not Found,Red,No
2025-05-05T08:48:14.856-05:00,165 - UTC/30,165_30_UTC(SLAVE),S0066,Diagnostic Macro Not Found,Red,No
2025-05-05T08:48:14.859-05:00,166 - UTC/31,166_31_UTC(MASTER),S0066,Diagnostic Macro Not Found,Red,No
2025-05-05T08:48:14.863-05:00,167 - UTC/32,167_32_UTC(SLAVE),S0066,Diagnostic Macro Not Found,Red,No
2025-05-05T08:48:14.867-05:00,168 - UTC/33,168_33_UTC(MASTER),S0066,Diagnostic Macro Not Found,Red,No
2025-05-05T08:48:14.871-05:00,169 - UTC/34,169_34_UTC(SLAVE),S0066,Diagnostic Macro Not Found,Red,No
2025-05-05T08:48:14.874-05:00,170 - UTC/35,170_35_UTC(MASTER),S0066,Diagnostic Macro Not Found,Red,No
2025-05-05T08:48:14.878-05:00,171 - UTC/36,171_36_UTC(SLAVE),S0066,Diagnostic Macro Not Found,Red,No
2025-05-05T08:48:14.882-05:00,173 - UTC/38,173_38_UTC(SLAVE),S0066,Diagnostic Macro Not Found,Red,No
2025-05-05T08:48:14.886-05:00,172 - UTC/37,172_37_UTC(MASTER),S0066,Diagnostic Macro Not Found,Red,No
2025-05-05T08:48:14.890-05:00,174 - UTC/39,174_39_UTC(MASTER),S0066,Diagnostic Macro Not Found,Red,No
2025-05-05T08:48:14.894-05:00,175 - UTC/40,175_40_UTC(SLAVE),S0066,Diagnostic Macro Not Found,Red,No
2025-05-05T08:48:14.898-05:00,176 - UTC/41,176_41_UTC(MASTER),S0066,Diagnostic Macro Not Found,Red,No
2025-05-05T08:48:14.902-05:00,177 - UTC/42,177_42_UTC(SLAVE),S0066,Diagnostic Macro Not Found,Red,No
2025-05-05T08:48:14.906-05:00,178 - UTC/43,178_43_UTC(MASTER),S0066,Diagnostic Macro Not Found,Red,No
2025-05-05T08:48:14.910-05:00,179 - UTC/44,179_44_UTC(SLAVE),S0066,Diagnostic Macro Not Found,Red,No
2025-05-05T08:48:14.914-05:00,181 - UTC/46,181_46_UTC(SLAVE),S0066,Diagnostic Macro Not Found,Red,No
2025-05-05T08:48:14.918-05:00,180 - UTC/45,180_45_UTC(MASTER),S0066,Diagnostic Macro Not Found,Red,No
2025-05-05T08:48:14.922-05:00,182 - UTC/47,182_47_UTC(MASTER),S0066,Diagnostic Macro Not Found,Red,No
2025-05-05T08:48:14.926-05:00,183 - UTC/48,183_48_UTC(SLAVE),S0066,Diagnostic Macro Not Found,Red,No
2025-05-05T08:48:14.930-05:00,184 - UTC/49,184_49_UTC(MASTER),S0066,Diagnostic Macro Not Found,Red,No
2025-05-05T08:48:14.934-05:00,186 - UTC/51,186_51_UTC(MASTER),S0066,Diagnostic Macro Not Found,Red,No
2025-05-05T08:48:14.938-05:00,185 - UTC/50,185_50_UTC(SLAVE),S0066,Diagnostic Macro Not Found,Red,No
2025-05-05T08:48:14.942-05:00,187 - UTC/52,187_52_UTC(SLAVE),S0066,Diagnostic Macro Not Found,Red,No
2025-05-05T08:48:14.946-05:00,188 - UTC/53,188_53_UTC(MASTER),S0066,Diagnostic Macro Not Found,Red,No
2025-05-05T08:48:14.950-05:00,189 - UTC/54,189_54_UTC(SLAVE),S0066,Diagnostic Macro Not Found,Red,No
2025-05-05T08:48:14.954-05:00,191 - UTC/56,191_56_UTC(SLAVE),S0066,Diagnostic Macro Not Found,Red,No
2025-05-05T08:48:14.958-05:00,190 - UTC/55,190_55_UTC(MASTER),S0066,Diagnostic Macro Not Found,Red,No
2025-05-05T08:48:17.311-05:00,30 - TBM/5,30_3_IUT,S0066,Diagnostic Macro Not Found,Red,No
2025-05-05T08:48:17.787-05:00,137 - UTC/2,137_2_UTC(SLAVE),S0033,CANoE: Timeout receiving answer,Red,Yes
2025-05-05T08:48:21.499-05:00,11 - WBB/2,11_2_WBB,S0033,CANoE: Timeout receiving answer,Red,Maintenance
2025-05-05T08:48:22.098-05:00,15 - XN9/1,15_1_XN9,S0039,CANoE: SDO Transfer - Abort Received,Red,Yes
2025-05-05T08:48:23.512-05:00,42 - ATS/2,42_2_ATS,S0066,Diagnostic Macro Not Found,Red,No
2025-05-05T08:48:27.275-05:00,53 - IAU/5,53_5_IAU,S0066,Diagnostic Macro Not Found,Red,No
2025-05-05T08:48:27.311-05:00,51 - IAU/3,51_3_IAU,S0066,Diagnostic Macro Not Found,Red,No
2025-05-05T08:48:28.038-05:00,53 - IAU/5,53_5_IAU,5C0F,Initialization in progress,Red,No
2025-05-05T08:48:28.789-05:00,17 - STL/1,17_1_STL,S0066,Diagnostic Macro Not Found,Red,No
2025-05-05T08:48:32.083-05:00,50 - IAU/2,50_2_IAU,S0066,Diagnostic Macro Not Found,Red,No
2025-05-05T08:48:34.455-05:00,40 - ATS/3,40_3_ATS,S0066,Diagnostic Macro Not Found,Red,No
2025-05-05T08:48:34.721-05:00,43 - ATS/1,43_1_ATS,S0066,Diagnostic Macro Not Found,Red,No
2025-05-05T08:48:36.251-05:00,52 - IAU/4,52_4_IAU,S0066,Diagnostic Macro Not Found,Red,No
2025-05-05T08:48:36.806-05:00,4 - IOM/4,4_4_MIOM,S0033,CANoE: Timeout receiving answer,Red,Maintenance
2025-05-05T08:48:39.377-05:00,53 - IAU/5,53_5_IAU,S0066,Diagnostic Macro Not Found,Red,No
2025-05-05T08:48:39.421-05:00,51 - IAU/3,51_3_IAU,S0066,Diagnostic Macro Not Found,Red,No
2025-05-05T08:48:42.491-05:00,113 - SIM/2,113_2_SIM,S0066,Diagnostic Macro Not Found,Red,No
2025-05-05T08:48:42.501-05:00,112 - SIM/1,112_1_SIM,S0066,Diagnostic Macro Not Found,Red,No
2025-05-05T08:48:42.658-05:00,115 - SIM/4,115_4_SIM,S0066,Diagnostic Macro Not Found,Red,No
2025-05-05T08:48:42.676-05:00,117 - SIM/5,117_5_SIM,S0066,Diagnostic Macro Not Found,Red,No
2025-05-05T08:48:43.474-05:00,114 - SIM/3,114_3_SIM,S0066,Diagnostic Macro Not Found,Red,No
2025-05-05T08:48:44.161-05:00,50 - IAU/2,50_2_IAU,S0066,Diagnostic Macro Not Found,Red,No
2025-05-05T08:48:45.226-05:00,52 - IAU/4,52_4_IAU,89B2,Robot Move Error - Axis Z,Red,Yes
2025-05-05T08:48:45.287-05:00,52 - IAU/4,52_4_IAU,8889,Linear Motor - Movement not successfully performed,Red,No
2025-05-05T08:48:45.912-05:00,53 - IAU/5,53_5_IAU,5C0F,Initialization in progress,Red,No
